dataset,filename,category_id,category,overall_score,background_cleanliness,text_watermark_score,product_prominence,commercial_appeal,bg_class,needs_bg_replacement,reason
ecommerce118k,45f6764ebedc4bd35cf63a1b775ba1df.jpg,35,perfume,5.75,4,5,8,6,cluttered,True,The cluttered bathroom background distracts from the product and reduces its commercial appeal.
ecommerce118k,bc6bca1374ce1d633afcd96cb3bfc414.jpg,35,perfume,5.0,2,8,6,4,cluttered,True,The cluttered background distracts from the products and creates an unprofessional appearance.
ecommerce118k,9735fc0547ed15a9f8b591df1ad2f523.jpg,35,perfume,3.75,3,1,7,4,cluttered,True,"The image is overwhelmed by large, distracting text overlays that detract from the product."
ecommerce118k,21d35c2b2267580d7dfedc2cbfac3819.jpg,35,perfume,3.0,2,1,6,3,cluttered,True,The cluttered retail background and large watermark significantly detract from the product and reduce purchase confidence.
ecommerce118k,b90c05aefbd695779afb5d6bb7e0ba7d.jpg,35,perfume,6.5,10,1,9,6,plain,False,"The image is significantly degraded by the large, distracting text overlay."
ecommerce118k,61ca9a79e2a778b014503a6d78ba3180.jpg,35,perfume,3.25,2,1,7,3,cluttered,True,"The image is severely hampered by large, distracting text overlays and a cluttered background."
ecommerce118k,0e60bf30c6cbf60ecedd11f3efc5f74b.jpg,35,perfume,8.5,9,10,8,7,plain,False,"The products are arranged against a plain, light purple wall."
ecommerce118k,8733efd7923a787e0560d9721190f688.jpg,35,perfume,4.25,4,2,7,4,lifestyle,True,The large watermark and cluttered lifestyle background significantly detract from the product and reduce purchase confidence.
ecommerce118k,7f48bcb914a0784e6068f16f33017d63.jpg,35,perfume,4.75,4,2,8,5,lifestyle,True,"The image is heavily cluttered with seller-added text and watermarks, significantly reducing its commercial appeal."
ecommerce118k,cf4a1f13c2f4e4a031f0c0721190829f.jpg,35,perfume,9.25,10,10,9,8,plain,False,The product is set against a plain white background with a subtle gradient and a soft shadow.
ecommerce118k,38f576524d0b0887bf62f50a9da4af2f.jpg,35,perfume,7.5,6,10,8,6,lifestyle,False,The product is placed on a wooden surface with artificial green foliage surrounding it.
ecommerce118k,3a1488d3ae9db3b63e20ca45cf4f42b5.jpg,35,perfume,8.5,9,10,8,7,plain,False,"The background is a gradient of white to light grey, appearing mostly plain."
ecommerce118k,0ab38ee6ad095f32b175b13c7ae0b310.jpg,35,perfume,6.0,10,1,9,4,plain,False,"The large, distracting watermarks significantly reduce purchase confidence."
ecommerce118k,ee9cbc7a036d5c0a35d6d6d4ec665afb.jpg,35,perfume,9.25,10,10,9,8,plain,False,The product is set against a plain white background with a thin black border.
ecommerce118k,069e9bb885211ca6ca2cf91eeafdbeb3.jpg,35,perfume,7.5,9,5,9,7,plain,False,The product is set against a gradient white to light grey background.
ecommerce118k,e86d2e5a9a3f52dec87d96ca6f33a6b6.jpg,35,perfume,3.5,2,1,8,3,cluttered,True,"The image is heavily cluttered with promotional text and watermarks, significantly reducing its commercial appeal."
ecommerce118k,dce972dfb4f93bc4a185ddd91ae5b1c4.jpg,35,perfume,4.0,3,2,7,4,cluttered,True,The large watermark and cluttered retail background significantly detract from the product and reduce purchase confidence.
ecommerce118k,93f3d2ffd652a57ba0a56dba16374f39.jpg,35,perfume,7.75,10,5,9,7,plain,False,"The product is set against a solid, bright pink background."
ecommerce118k,f0132c3c0df82756570cf32fd0d947cf.jpg,35,perfume,4.25,2,10,6,3,cluttered,True,The cluttered background of packing peanuts and plastic packaging significantly detracts from the product and reduces purchase confidence.
ecommerce118k,0c8c7aad564f823f76e60526b977701a.jpg,35,perfume,6.25,10,1,8,6,plain,False,"The image is significantly degraded by large, distracting text overlays on each product."
ecommerce118k,61bb6d4f054d3d993d40ca44a0e44952.jpg,35,perfume,6.25,9,2,8,6,plain,False,The image is significantly degraded by the large amount of text overlaid on the product and background.
ecommerce118k,ed205d480da29a7ffaa135f894fea259.jpg,35,perfume,6.5,9,2,9,6,plain,False,"The large, distracting watermarks and promotional badges significantly reduce purchase confidence."
ecommerce118k,ec2a5ebf063498367fb67e9912ee1404.jpg,35,perfume,7.75,6,10,8,7,lifestyle,False,"The product is placed on a fluffy white surface, resembling a rug or blanket."
ecommerce118k,f141b8206758d0636801ffa0a83d262f.jpg,35,perfume,9.25,10,10,9,8,plain,False,The product is set against a plain white background with a subtle floral pattern.
ecommerce118k,2794fec9d2ff6e07c844c1cdffbc79d3.jpg,35,perfume,5.75,6,2,9,6,plain,False,The large watermark significantly detracts from the product and reduces the image's professional appearance.
ecommerce118k,15a0954373f67cafe8e2415738f734c3.jpg,35,perfume,9.25,10,10,9,8,plain,False,The product is set against a completely white background with a subtle shadow creating a reflective surface.
ecommerce118k,574bb10a9aa4203441f6e105fa1746d9.jpg,35,perfume,8.75,10,10,8,7,plain,False,The product is displayed against a completely white background.
ecommerce118k,7e450c472446578fc84bd67d7e1d9cc6.jpg,35,perfume,6.0,8,3,7,6,plain,False,The prominent watermarks significantly detract from the product's presentation and reduce commercial appeal.
ecommerce118k,2c343836412eacdd97e39335df2fca44.jpg,35,perfume,9.25,10,10,9,8,plain,False,"The product is set against a plain, off-white background."
ecommerce118k,41174ef95bde72b44e9a62b405e0422e.jpg,35,perfume,8.5,7,10,8,9,lifestyle,False,"The background is a blurred, soft-focus garden scene with green foliage and hints of other flowers."
ecommerce118k,12dcb8389af68e074c9fcc9ae9d03dff.jpg,35,perfume,5.0,6,2,8,4,lifestyle,False,"The large, distracting watermark significantly reduces purchase confidence."
ecommerce118k,9632dd0e8f608e194aa5c1711da9d747.jpg,35,perfume,8.5,9,10,8,7,plain,False,The product is set against a gradient pink background with a subtle reflective surface.
ecommerce118k,4bba3772735e04aa7c9db430a305c243.jpg,35,perfume,9.25,10,10,9,8,plain,False,The product is set against a plain white background.
ecommerce118k,f00559501f8402648ebb87b818541316.jpg,35,perfume,3.75,3,1,7,4,cluttered,True,The distracting and unprofessional colourful border significantly detracts from the product and reduces purchase confidence.
ecommerce118k,215ef15669874125f0ff2750dec1bae0.jpg,35,perfume,8.5,10,10,8,6,plain,False,The product is set against a completely plain white background.
ecommerce118k,2ca13bee8ebd25696e1c74cc8e54fdcd.jpg,35,perfume,3.25,2,1,7,3,cluttered,True,"The background is severely cluttered with a large, distracting logo that detracts from the product."
ecommerce118k,f00ac4f0f05b0cf59f89c5b2d33ed563.jpg,35,perfume,3.5,3,1,6,4,cluttered,True,"The image suffers from a distracting background and a large watermark, significantly reducing its commercial appeal."
ecommerce118k,6b8fb27c7df05c2a0e6c40e10e05eb4f.jpg,35,perfume,8.5,9,10,8,7,plain,False,The product is set against a plain white background with a subtle gradient and a dark border.
ecommerce118k,23f9ff6f04f8030b63bb5d6e1c643475.jpg,35,perfume,7.0,8,5,9,6,plain,False,"The products are arranged on a slightly textured, off-white surface that appears to be a tabletop."
ecommerce118k,9b5a61a6d27675b94f526d7728d73c3f.jpg,35,perfume,5.75,3,10,7,4,cluttered,True,The cluttered retail background distracts from the product and reduces its commercial appeal.
ecommerce118k,08eb00a07f5276f128462234ac1a4c74.jpg,35,perfume,7.75,10,5,9,7,plain,False,The product is placed against a plain white background with a slight shadow effect.
ecommerce118k,bd61551eb7116a89359ed1647241acf4.jpg,35,perfume,6.0,9,1,8,6,plain,False,The image is significantly degraded by the large amount of text on the product packaging and box.
ecommerce118k,be98171296b35a570d8df13e433a57ee.jpg,35,perfume,6.5,3,10,7,6,cluttered,True,The cluttered retail background distracts from the product and reduces its commercial appeal.
ecommerce118k,d249be74a28f1231ba1a1d6c94cc1f68.jpg,35,perfume,6.0,7,2,9,6,plain,False,"The image is significantly marred by large, distracting seller-added text overlays."
ecommerce118k,55a33370d35179069028c00af48f13cc.jpg,36,household cleaning supplies,4.25,2,10,6,3,cluttered,True,The cluttered background of multiple products in a box is distracting and reduces purchase confidence.
ecommerce118k,a807f79d8dbf1099df79187ffd1562d9.jpg,36,household cleaning supplies,8.25,8,10,9,6,plain,False,"The background is a grey, textured surface resembling a diamond plate pattern."
ecommerce118k,8a7e7254dbb39ea26dfbf7051be9491e.jpg,36,household cleaning supplies,8.75,10,10,9,6,plain,False,"The product is set against a plain, light grey background."
ecommerce118k,b3e36624118c542f51a9ed6a8107cc67.jpg,36,household cleaning supplies,5.25,3,8,6,4,cluttered,True,The cluttered and distracting background detracts from the product and lowers overall commercial appeal.
ecommerce118k,e51f2e8c47529e32292ce3463c706487.jpg,36,household cleaning supplies,4.25,4,2,7,4,lifestyle,True,"The large, distracting watermark and cluttered background significantly reduce the image's commercial appeal."
ecommerce118k,1a7af88008a9c137b242e3059915dd91.jpg,36,household cleaning supplies,8.75,10,10,9,7,plain,False,The product is set against a gradient white background that fades to light grey.
ecommerce118k,d16cb6b9d121febc0a7717e667ddaa05.jpg,36,household cleaning supplies,8.5,9,10,8,7,plain,False,"The background is a gradient of dark grey to black, creating a shadowed effect."
ecommerce118k,777e6228874d76275091f38d06a82b9a.jpg,36,household cleaning supplies,4.5,4,2,8,4,cluttered,True,"The large, distracting watermark and cluttered background significantly reduce the image's commercial appeal."
ecommerce118k,5fd2f6d96d31be88aaf64d2d357a0737.jpg,36,household cleaning supplies,8.5,10,10,8,6,plain,False,The product is set against a plain white background.
ecommerce118k,0d5fd0fca26acb49877ce8e22f89eb24.jpg,36,household cleaning supplies,5.75,8,2,9,4,plain,False,"The large, distracting brand logo and text overlay significantly reduce the image's commercial appeal."
ecommerce118k,9d3a8cf44f9ef4f5f8e5e33c091137eb.jpg,36,household cleaning supplies,7.5,7,10,8,5,plain,False,The product is placed on a dark wood-grain surface.
ecommerce118k,334be5888a266e47c6ba367038509edf.jpg,36,household cleaning supplies,5.75,8,2,9,4,plain,false,The image is heavily cluttered with promotional text overlays that significantly detract from its commercial appeal.
ecommerce118k,aab01cdd1cedf8a579762713773c7c57.jpg,36,household cleaning supplies,5.0,6,2,8,4,plain,False,The image is heavily cluttered with promotional text overlays that detract from the product and reduce purchase confidence.
ecommerce118k,4792eab11c52a7e775c6f5a3066c1f1a.jpg,36,household cleaning supplies,5.75,3,10,7,4,cluttered,True,The busy and distracting patterned background detracts from the product and lowers the overall commercial appeal.
ecommerce118k,ae62464cde92237ae345a8d30d2c9381.jpg,36,household cleaning supplies,3.0,2,1,6,3,cluttered,True,"The image is severely cluttered with distracting text and packaging, making it unprofessional and unappealing."
ecommerce118k,f9b6ef9fa21df6913e4c68f78e25cf0c.jpg,36,household cleaning supplies,5.5,7,2,8,5,plain,False,The large watermark and additional text significantly detract from the product's presentation.
ecommerce118k,440ae7432653a64ae49aa3e211d27bb5.jpg,36,household cleaning supplies,8.5,8,10,9,7,plain,False,"The background is a mottled grey, resembling a concrete or textured wall."
ecommerce118k,edc4b34dbe747df77f76f5b9b79c8760.jpg,36,household cleaning supplies,7.25,6,10,8,5,plain,False,"The background is a dark, wrinkled fabric, appearing as a draped sheet or curtain."
ecommerce118k,331ace16c041b5a8cabc2001edb741a8.jpg,36,household cleaning supplies,3.25,2,1,7,3,cluttered,True,The image is heavily cluttered with distracting text overlays that significantly reduce its commercial appeal.
ecommerce118k,cc2a7eb5341aae2d09bc77bcca470198.jpg,36,household cleaning supplies,7.5,6,10,8,6,lifestyle,False,"The product is placed on a textured surface with magazines underneath, and a blurred chalkboard-like background is visible."
ecommerce118k,a39661fb4398573d9a5c7be7c7471d45.jpg,36,household cleaning supplies,6.25,8,3,9,5,plain,False,The image suffers from distracting text overlays and a low commercial appeal due to the overall presentation.
ecommerce118k,685dc7b05dcd6eae070fc3789a0d1416.jpg,36,household cleaning supplies,5.5,6,3,8,5,plain,False,The image suffers from distracting text overlays and a lack of compelling visual appeal.
ecommerce118k,5796e79738b85d6939964745c798a8a6.jpg,36,household cleaning supplies,5.75,7,3,8,5,plain,False,The large watermark significantly detracts from the image's professional appearance.
ecommerce118k,65aa6b1fae771dde4b2ca5c2d23a5f9b.jpg,36,household cleaning supplies,8.75,10,10,9,7,plain,False,The product is displayed on a completely white background.
ecommerce118k,f108b2487e50d9b16489f767a150eb26.jpg,36,household cleaning supplies,4.0,2,3,7,4,cluttered,True,The cluttered background distracts from the product and reduces its commercial appeal.
ecommerce118k,5a83f51dcbe99135ac02763539768050.jpg,36,household cleaning supplies,6.0,10,1,8,5,plain,False,"The large, distracting watermark significantly reduces purchase confidence."
ecommerce118k,af5723e48feeade3bd6d46bff833ce52.jpg,36,household cleaning supplies,5.75,3,10,7,4,cluttered,True,The distracting and unprofessional background significantly reduces purchase confidence.
ecommerce118k,755de375900e086c2841b18cde6d52b5.jpg,36,household cleaning supplies,7.25,10,3,9,7,plain,False,The product is set against a plain white background with a slight shadow to give it dimension.
ecommerce118k,ef788cfbeb27a53917b94e8564b408e2.jpg,36,household cleaning supplies,8.75,10,10,9,7,plain,False,The product is set against a plain white background with a subtle gradient shadow.
ecommerce118k,eee304bd8a35b427d346b17840683778.jpg,36,household cleaning supplies,8.75,10,10,8,7,plain,False,"The product is set against a plain, light grey surface."
ecommerce118k,267a6fe4e284eea6c8e7d29ff158a78a.jpg,36,household cleaning supplies,3.25,2,1,7,3,cluttered,True,"The image is heavily cluttered with promotional text and badges, significantly detracting from the product and reducing purchase confidence."
ecommerce118k,d175c2ac2e25a24e6d366f865abf185c.jpg,36,household cleaning supplies,3.75,3,2,6,4,cluttered,True,The cluttered background and excessive text overlays significantly detract from the product and reduce purchase confidence.
ecommerce118k,200d417e269a3770a07883b88b54fa34.jpg,36,household cleaning supplies,7.75,7,10,8,6,plain,false,The background is a patterned grey and white circular design.
ecommerce118k,6ffbe9922fdd8f1c3139650e810fdd30.jpg,36,household cleaning supplies,8.0,8,10,7,7,lifestyle,False,The background consists of a wooden surface with a circular grain pattern.
